Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2014,Sochi,Biathlon,Biathlon,"VILUKHINA, Olga",RUS,Women,4X6KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Silver
2014,Sochi,Biathlon,Biathlon,"DZHYMA, Juliya",UKR,Women,4X6KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"PIDHRUSHNA, Olena",UKR,Women,4X6KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"SEMERENKO, Valj",UKR,Women,4X6KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"SEMERENKO, Vita",UKR,Women,4X6KM Relay,Gold
2014,Sochi,Biathlon,Biathlon,"VILUKHINA, Olga",RUS,Women,7.5KM,Silver
2014,Sochi,Biathlon,Biathlon,"KUZMINA, Anastazia",SVK,Women,7.5KM,Gold
2014,Sochi,Biathlon,Biathlon,"SEMERENKO, Vita",UKR,Women,7.5KM,Bronze
2014,Sochi,Biathlon,Biathlon,"SOUKALOVA, Gabriela",CZE,Women,Relay Mix,Silver
2014,Sochi,Biathlon,Biathlon,"VITKOVA, Veronika",CZE,Women,Relay Mix,Silver
2014,Sochi,Biathlon,Biathlon,"OBERHOFER, Karin",ITA,Women,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon,"WIERER, Dorothea",ITA,Women,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon,"BERGER, Tora",NOR,Women,Relay Mix,Gold
2014,Sochi,Biathlon,Biathlon,"ECKHOFF, Tiril",NOR,Women,Relay Mix,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"DREISKENS, Daumants",LAT,Men,Four-Man,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"MELBARDIS, Oskars",LAT,Men,Four-Man,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"STRENGA, Janis",LAT,Men,Four-Man,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"VILKASTE, Arvis",LAT,Men,Four-Man,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"NEGODAYLO, Alexey",RUS,Men,Four-Man,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"TRUNENKOV, Dmitry",RUS,Men,Four-Man,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Four-Man,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"ZUBKOV, Alexander",RUS,Men,Four-Man,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"FOGT, Christopher",USA,Men,Four-Man,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"HOLCOMB, Steven",USA,Men,Four-Man,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"LANGTON, Steven",USA,Men,Four-Man,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"TOMASEVICZ, Curtis",USA,Men,Four-Man,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Two-Man,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"ZUBKOV, Alexander",RUS,Men,Two-Man,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"BAUMANN, Alex",SUI,Men,Two-Man,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"HEFTI, Beat",SUI,Men,Two-Man,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"HOLCOMB, Steven",USA,Men,Two-Man,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"LANGTON, Steven",USA,Men,Two-Man,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"HUMPHRIES, Kaillie",CAN,Women,Two-Woman,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"MOYSE, Heather",CAN,Women,Two-Woman,Gold
2014,Sochi,Bobsleigh,Bobsleigh,"EVANS, Aja",USA,Women,Two-Woman,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"GREUBEL, Jamie",USA,Women,Two-Woman,Bronze
2014,Sochi,Bobsleigh,Bobsleigh,"MEYERS, Elana",USA,Women,Two-Woman,Silver
2014,Sochi,Bobsleigh,Bobsleigh,"WILLIAMS, Lauryn",USA,Women,Two-Woman,Silver
2014,Sochi,Bobsleigh,Skeleton,"DUKURS, Martins",LAT,Men,Individual,Silver
2014,Sochi,Bobsleigh,Skeleton,"TRETYAKOV, Alexander",RUS,Men,Individual,Gold
2014,Sochi,Bobsleigh,Skeleton,"ANTOINE, Matthew",USA,Men,Individual,Bronze
2014,Sochi,Bobsleigh,Skeleton,"YARNOLD, Elizabeth",GBR,Women,Individual,Gold
2014,Sochi,Bobsleigh,Skeleton,"NIKITINA, Elena",RUS,Women,Individual,Bronze
2014,Sochi,Bobsleigh,Skeleton,"PIKUS-PACE, Noelle",USA,Women,Individual,Silver
2014,Sochi,Curling,Curling,"FLAXEY, Caleb",CAN,Men,Curling,Gold
2014,Sochi,Curling,Curling,"FRY, Ryan",CAN,Men,Curling,Gold
2014,Sochi,Curling,Curling,"HARNDEN, E.J.",CAN,Men,Curling,Gold
2014,Sochi,Curling,Curling,"HARNDEN, Ryan",CAN,Men,Curling,Gold
2014,Sochi,Curling,Curling,"JACOBS, Brad",CAN,Men,Curling,Gold
2014,Sochi,Curling,Curling,"ANDREWS, Scott",GBR,Men,Curling,Silver
2014,Sochi,Curling,Curling,"BREWSTER, Tom",GBR,Men,Curling,Silver
2014,Sochi,Curling,Curling,"DRUMMOND, Greg",GBR,Men,Curling,Silver
2014,Sochi,Curling,Curling,"GOODFELLOW, Michael",GBR,Men,Curling,Silver
2014,Sochi,Curling,Curling,"MURDOCH, David",GBR,Men,Curling,Silver
2014,Sochi,Curling,Curling,"EDIN, Niklas",SWE,Men,Curling,Bronze
2014,Sochi,Curling,Curling,"ERIKSSON, Oskar",SWE,Men,Curling,Bronze
2014,Sochi,Curling,Curling,"KJAELL, Viktor",SWE,Men,Curling,Bronze
2014,Sochi,Curling,Curling,"KRAUPP, Sebastian",SWE,Men,Curling,Bronze
2014,Sochi,Curling,Curling,"LINDBERG, Fredrik",SWE,Men,Curling,Bronze
2014,Sochi,Curling,Curling,"JONES, Jennifer",CAN,Women,Curling,Gold
2014,Sochi,Curling,Curling,"LAWES, Kaitlyn",CAN,Women,Curling,Gold
2014,Sochi,Curling,Curling,"MCEWEN, Dawn",CAN,Women,Curling,Gold
2014,Sochi,Curling,Curling,"OFFICER, Jill",CAN,Women,Curling,Gold
2014,Sochi,Curling,Curling,"WALL, Kirsten",CAN,Women,Curling,Gold
2014,Sochi,Curling,Curling,"ADAMS, Vicki",GBR,Women,Curling,Bronze
2014,Sochi,Curling,Curling,"GRAY, Lauren",GBR,Women,Curling,Bronze
2014,Sochi,Curling,Curling,"HAMILTON, Claire",GBR,Women,Curling,Bronze
2014,Sochi,Curling,Curling,"MUIRHEAD, Eve",GBR,Women,Curling,Bronze
2014,Sochi,Curling,Curling,"SLOAN, Anna",GBR,Women,Curling,Bronze
2014,Sochi,Curling,Curling,"BERTRUP, Christina",SWE,Women,Curling,Silver
2014,Sochi,Curling,Curling,"KNOCHENHAUER, Agnes",SWE,Women,Curling,Silver
2014,Sochi,Curling,Curling,"PRYTZ, Maria",SWE,Women,Curling,Silver
2014,Sochi,Curling,Curling,"SIGFRIDSSON, Margaretha",SWE,Women,Curling,Silver
2014,Sochi,Curling,Curling,"WENNERSTROEM, Maria",SWE,Women,Curling,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"BENN, Jamie",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"BERGERON, Patrice",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"BOUWMEESTER, Jay",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"CARTER, Jeff",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"CROSBY, Sidney",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"DOUGHTY, Drew",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"DUCHENE, Matt",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"GETZLAF, Ryan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"HAMHUIS, Dan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"KEITH, Duncan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"KUNITZ, Chris",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"LUONGO, Roberto",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"MARLEAU, Patrick",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"NASH, Rick",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"PERRY, Corey",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"PIETRANGELO, Alex",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"PRICE, Carey",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"SHARP, Patrick",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"SMITH, Mike",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"ST-LOUIS, Martin",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"SUBBAN, Pk",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"TAVARES, John",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"TOEWS, Jonathan",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"VLASIC, Marc-Edouard",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"WEBER, Shea",CAN,Men,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"AALTONEN, Juhamatti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"BARKOV, Aleksander",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"GRANLUND, Mikael",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"HIETANEN, Juuso",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"KOMAROV, Leo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"KONTIOLA, Petri",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"KORPIKOSKI, Lauri",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"LEHTERA, Jori",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"LEHTONEN, Kari",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"MAATTA, Olli",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"NIEMI, Antti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"PIHLSTROM, Antti",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"RASK, Tuukka",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"SALMINEN, Sakari",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"VAANANEN, Ossi",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"VATANEN, Sami",FIN,Men,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"ALFREDSSON, Daniel",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"BACKSTROM, Nicklas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"BERGLUND, Patrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"EDLER, Alexander",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"EKMAN LARSSON, Oliver",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"ENROTH, Jhonas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"ERICSSON, Jimmie",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"ERICSSON, Jonathan",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"ERIKSSON, Loui",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"GUSTAVSSON, Jonas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"HAGELIN, Carl",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"HJALMARSSON, Niklas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"JOHANSSON, Marcus",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"KARLSSON, Erik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"KRONWALL, Niklas",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"KRUGER, Marcus",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"LANDESKOG, Gabriel",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"LUNDQVIST, Henrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"NYQUIST, Gustav",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"ODUYA, Johnny",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"SEDIN, Daniel",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"SILFVERBERG, Jakob",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"STEEN, Alexander",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"TALLINDER, Henrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"ZETTERBERG, Henrik",SWE,Men,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"AGOSTA, Meghan",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"APPS, Gillian",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"DAOUST, Melodie",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"FORTINO, Laura",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"HEFFORD, Jayna",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"IRWIN, Haley",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"JENNER, Brianne",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"JOHNSTON, Rebecca",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"LABONTE, Charline",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"LACASSE, Genevieve",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"LAROCQUE, Jocelyne",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"MIKKELSON, Meaghan",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"OUELLETTE, Caroline",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"POULIN, Marie-Philip",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"ROUGEAU, Lauriane",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"SPOONER, Natalie",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"SZABADOS, Shannon",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"WAKEFIELD, Jennifer",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"WARD, Catherine",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"WATCHORN, Tara",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"WICKENHEISER, Hayley",CAN,Women,Ice Hockey,Gold
2014,Sochi,Ice Hockey,Ice Hockey,"ALDER, Janine",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"ALTMANN, Livia",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"ANTHAMATTEN, Sophie",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"BENZ, Laura",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"BENZ, Sara",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"BULLO, Nicole",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"EGGIMANN, Romy",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"FORSTER, Sarah",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"FRAUTSCHI, Angela",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"LUTZ, Jessica",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"MARTY, Julia",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"MARTY, Stefanie",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"MULLER, Alina",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"NABHOLZ, Katrin",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"RASELLI, Evelina",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"SCHELLING, Florence",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"STAENZ, Phoebe",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"STALDER, Lara",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"STIEFEL, Anja",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"THALMANN, Sandra",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"WAIDACHER, Nina",SUI,Women,Ice Hockey,Bronze
2014,Sochi,Ice Hockey,Ice Hockey,"BELLAMY, Kacey",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"BOZEK, Megan",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"CARPENTER, Alex",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"COYNE, Kendall",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"DECKER, Brianna",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"DUGGAN, Meghan",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"FRY, Lyndsey",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"KESSEL, Amanda",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"KNIGHT, Hilary",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"LAMOUREUX, Jocelyne",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"LAMOUREUX, Monique",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"MARVIN, Gigi",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"MCLAUGHLIN, Brianne",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"PICARD, Michelle",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"PUCCI, Josephine",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"SCHAUS, Molly",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"SCHLEPER, Anne",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"STACK, Kelli",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"STECKLEIN, Lee",USA,Women,Ice Hockey,Silver
2014,Sochi,Ice Hockey,Ice Hockey,"VETTER, Jessie",USA,Women,Ice Hockey,Silver
2014,Sochi,Luge,Luge,"LINGER, Andreas",AUT,Men,Doubles,Silver
2014,Sochi,Luge,Luge,"LINGER, Wolfgang",AUT,Men,Doubles,Silver
2014,Sochi,Luge,Luge,"ARLT, Tobias",GER,Men,Doubles,Gold
2014,Sochi,Luge,Luge,"WENDL, Tobias",GER,Men,Doubles,Gold
2014,Sochi,Luge,Luge,"SICS, Andris",LAT,Men,Doubles,Bronze
2014,Sochi,Luge,Luge,"SICS, Juris",LAT,Men,Doubles,Bronze
2014,Sochi,Luge,Luge,"ARLT, Tobias",GER,Men,Mixed Relay,Gold
2014,Sochi,Luge,Luge,"LOCH, Felix",GER,Men,Mixed Relay,Gold
2014,Sochi,Luge,Luge,"WENDL, Tobias",GER,Men,Mixed Relay,Gold
2014,Sochi,Luge,Luge,"RUBENIS, Martins",LAT,Men,Mixed Relay,Bronze
2014,Sochi,Luge,Luge,"SICS, Andris",LAT,Men,Mixed Relay,Bronze
2014,Sochi,Luge,Luge,"SICS, Juris",LAT,Men,Mixed Relay,Bronze
2014,Sochi,Luge,Luge,"ANTONOV, Vladislav",RUS,Men,Mixed Relay,Silver
2014,Sochi,Luge,Luge,"DEMTSCHENKO, Albert",RUS,Men,Mixed Relay,Silver
2014,Sochi,Luge,Luge,"DENISYEV, Alexander",RUS,Men,Mixed Relay,Silver
2014,Sochi,Luge,Luge,"LOCH, Felix",GER,Men,Singles,Gold
2014,Sochi,Luge,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Bronze
2014,Sochi,Luge,Luge,"DEMTSCHENKO, Albert",RUS,Men,Singles,Silver
2014,Sochi,Luge,Luge,"GEISENBERGER, Natalie",GER,Women,Mixed Relay,Gold
2014,Sochi,Luge,Luge,"TIRUMA, Eliza",LAT,Women,Mixed Relay,Bronze
2014,Sochi,Luge,Luge,"IVANOVA, Tatiana",RUS,Women,Mixed Relay,Silver
2014,Sochi,Luge,Luge,"GEISENBERGER, Natalie",GER,Women,Singles,Gold
2014,Sochi,Luge,Luge,"HUEFNER, Tatjana",GER,Women,Singles,Silver
2014,Sochi,Luge,Luge,"HAMLIN, Erin",USA,Women,Singles,Bronze
2014,Sochi,Skating,Figure skating,"MOIR, Scott",CAN,Men,Ice Dancing,Silver
2014,Sochi,Skating,Figure skating,"KATSALAPOV, Nikita",RUS,Men,Ice Dancing,Bronze
2014,Sochi,Skating,Figure skating,"WHITE, Charlie",USA,Men,Ice Dancing,Gold
2014,Sochi,Skating,Figure skating,"CHAN, Patrick",CAN,Men,Individual,Silver
2014,Sochi,Skating,Figure skating,"HANYU, Yuzuru",JPN,Men,Individual,Gold
2014,Sochi,Skating,Figure skating,"TEN, Denis",KAZ,Men,Individual,Bronze
2014,Sochi,Skating,Figure skating,"SZOLKOWY, Robin",GER,Men,Pairs,Bronze
2014,Sochi,Skating,Figure skating,"KLIMOV, Fedor",RUS,Men,Pairs,Silver
2014,Sochi,Skating,Figure skating,"TRANKOV, Maxim",RUS,Men,Pairs,Gold
2014,Sochi,Skating,Figure skating,"CHAN, Patrick",CAN,Men,Team,Silver
2014,Sochi,Skating,Figure skating,"MOIR, Scott",CAN,Men,Team,Silver
2014,Sochi,Skating,Figure skating,"MOSCOVITCH, Dylan",CAN,Men,Team,Silver
2014,Sochi,Skating,Figure skating,"RADFORD, Eric",CAN,Men,Team,Silver
2014,Sochi,Skating,Figure skating,"REYNOLDS, Kevin",CAN,Men,Team,Silver
2014,Sochi,Skating,Figure skating,"KATSALAPOV, Nikita",RUS,Men,Team,Gold
2014,Sochi,Skating,Figure skating,"KLIMOV, Fedor",RUS,Men,Team,Gold
2014,Sochi,Skating,Figure skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Team,Gold
2014,Sochi,Skating,Figure skating,"SOLOVIEV, Dmitri",RUS,Men,Team,Gold
2014,Sochi,Skating,Figure skating,"TRANKOV, Maxim",RUS,Men,Team,Gold
2014,Sochi,Skating,Figure skating,"ABBOTT, Jeremy",USA,Men,Team,Bronze
2014,Sochi,Skating,Figure skating,"BROWN, Jason",USA,Men,Team,Bronze
2014,Sochi,Skating,Figure skating,"SHNAPIR, Simon",USA,Men,Team,Bronze
2014,Sochi,Skating,Figure skating,"WHITE, Charlie",USA,Men,Team,Bronze
2014,Sochi,Skating,Figure skating,"VIRTUE, Tessa",CAN,Women,Ice Dancing,Silver
2014,Sochi,Skating,Figure skating,"ILINYKH, Elena",RUS,Women,Ice Dancing,Bronze
2014,Sochi,Skating,Figure skating,"DAVIS, Meryl",USA,Women,Ice Dancing,Gold
2014,Sochi,Skating,Figure skating,"KOSTNER, Carolina",ITA,Women,Individual,Bronze
2014,Sochi,Skating,Figure skating,"KIM, Yuna",KOR,Women,Individual,Silver
2014,Sochi,Skating,Figure skating,"SOTNIKOVA, Adelina",RUS,Women,Individual,Gold
2014,Sochi,Skating,Figure skating,"SAVCHENKO, Aliona",GER,Women,Pairs,Bronze
2014,Sochi,Skating,Figure skating,"STOLBOVA, Ksenia",RUS,Women,Pairs,Silver
